300	175	25	25
174	182	21	21
207	181	24	24
193	186	21	21
277	40	19	19
184	187	19	19
224	199	20	20
639	198	22	22
423	258	30	30
437	201	23	23
493	199	28	28
594	338	21	21
441	270	19	19
171	351	18	18
626	218	31	31
50	279	18	18
83	235	21	21
228	234	18	18
310	274	20	20
166	238	22	22
89	219	30	30
525	357	29	29
479	292	20	20
619	243	18	18
555	396	21	21
603	249	19	19
349	246	28	28
282	303	25	25
345	307	22	22
546	313	21	21
190	317	24	24
539	321	19	19
186	174	19	19
657	363	21	21
668	360	23	23
69	258	28	28
336	264	27	27
112	231	22	22
654	323	27	27
160	329	31	31
156	189	27	27
119	349	24	24
17	219	33	33
432	417	28	28
138	224	28	28
119	243	27	27
601	276	25	25
416	284	25	25
109	257	24	24
630	304	38	38
246	321	29	29
435	332	25	25
567	419	27	27
292	285	30	30
274	254	43	43
467	314	31	31
200	216	36	36
44	252	35	35
483	253	45	45
363	267	34	34
516	297	27	27
41	492	32	32
236	199	36	36
399	192	34	34
552	309	39	39
178	234	34	34
465	407	33	33
480	417	35	35
566	372	39	39
251	261	38	38
432	283	32	32
223	340	42	42
534	336	61	61
637	269	35	35
303	267	42	42
515	371	45	45
273	286	49	49
444	214	45	45
629	231	48	48
429	279	48	48
12	208	60	60
123	203	60	60
558	260	65	65
