243	255	23	23
280	254	20	20
307	259	23	23
341	258	23	23
147	267	23	23
254	263	19	19
273	265	19	19
390	265	27	27
297	335	18	18
303	272	18	18
411	293	28	28
326	329	31	31
402	306	19	19
53	279	26	26
103	284	30	30
334	276	30	30
386	284	21	21
180	306	27	27
531	282	25	25
545	349	18	18
474	291	25	25
306	311	19	19
548	312	18	18
156	312	27	27
600	315	24	24
438	387	18	18
201	318	20	20
535	378	36	36
263	320	19	19
557	480	20	20
584	477	18	18
96	321	24	24
172	321	22	22
519	4	21	21
81	300	30	30
527	15	24	24
366	275	28	28
224	272	24	24
522	318	29	29
204	536	27	27
572	289	22	22
315	272	22	22
463	387	27	27
564	396	21	21
447	360	20	20
349	342	23	23
526	334	30	30
505	270	25	25
450	280	35	35
606	447	26	26
447	397	23	23
196	287	29	29
333	297	31	31
561	301	30	30
570	473	24	24
246	282	26	26
626	317	33	33
240	343	25	25
613	357	28	28
382	367	30	30
316	366	37	37
448	375	27	27
280	315	34	34
456	324	36	36
561	335	37	37
553	430	29	29
397	363	31	31
162	471	34	34
213	321	41	41
369	380	36	36
369	344	34	34
356	369	32	32
481	373	33	33
267	291	36	36
174	273	36	36
633	344	34	34
448	348	39	39
27	279	42	42
274	261	45	45
40	301	49	49
567	418	50	50
109	313	53	53
476	385	52	52
177	347	60	60
