156	167	25	25
542	87	21	21
262	174	22	22
201	97	26	26
409	48	19	19
300	97	22	22
432	45	18	18
266	102	19	19
465	59	20	20
454	60	21	21
558	177	26	26
461	73	19	19
582	72	18	18
389	261	22	22
552	78	20	20
508	204	22	22
580	250	29	29
454	267	24	24
630	328	31	31
465	120	23	23
501	127	27	27
548	130	21	21
435	220	26	26
495	214	25	25
583	134	24	24
258	138	21	21
639	365	20	20
481	305	19	19
389	306	19	19
172	231	21	21
563	234	18	18
204	153	21	21
591	153	22	22
330	382	20	20
254	159	24	24
393	453	21	21
525	439	19	19
468	145	21	21
485	177	22	22
147	186	22	22
566	193	30	30
180	197	28	28
332	362	28	28
263	123	24	24
624	388	21	21
284	261	26	26
171	279	20	20
237	209	33	33
319	502	23	23
612	357	35	35
276	216	34	34
99	543	24	24
528	247	34	34
491	155	24	24
465	252	34	34
489	299	23	23
110	297	42	42
337	308	24	24
457	68	25	25
168	329	24	24
267	240	31	31
670	256	30	30
13	516	28	28
75	304	44	44
669	271	31	31
603	384	33	33
108	259	42	42
328	301	34	34
533	474	33	33
504	195	36	36
496	378	54	54
255	134	42	42
573	404	57	57
189	306	45	45
189	195	51	51
469	97	60	60
444	269	56	56
279	225	60	60
