81	498	21	21
651	162	23	23
513	76	23	23
474	80	29	29
525	264	22	22
36	138	20	20
197	224	21	21
25	296	27	27
180	420	23	23
219	366	30	30
208	374	18	18
307	438	18	18
132	318	20	20
3	442	22	22
516	442	21	21
275	402	18	18
376	474	25	25
646	408	25	25
396	491	19	19
357	76	22	22
645	105	23	23
78	209	21	21
236	380	21	21
200	393	21	21
73	482	24	24
211	385	24	24
359	444	34	34
195	154	34	34
358	91	34	34
609	198	28	28
446	108	26	26
107	137	36	36
562	384	41	41
600	468	27	27
384	106	36	36
633	207	29	29
189	115	33	33
275	396	26	26
201	129	33	33
652	135	37	37
532	282	30	30
70	512	33	33
165	389	36	36
176	420	35	35
72	178	40	40
625	186	39	39
132	338	42	42
315	464	45	45
4	470	46	46
609	155	43	43
101	235	37	37
570	149	42	42
21	273	37	37
639	162	43	43
524	183	42	42
471	456	52	52
541	121	48	48
393	433	42	42
318	422	51	51
341	130	51	51
366	466	54	54
403	74	61	61
154	386	54	54
411	189	56	56
10	270	64	64
