640	324	19	19
282	162	25	25
298	165	24	24
512	505	18	18
577	159	33	33
531	349	24	24
302	116	21	21
630	166	27	27
611	345	34	34
324	171	20	20
342	174	21	21
647	351	24	24
364	132	27	27
66	175	24	24
204	174	23	23
429	129	28	28
387	138	30	30
504	164	39	39
643	366	19	19
614	374	20	20
474	255	27	27
516	244	36	36
614	178	24	24
508	147	27	27
653	382	18	18
624	258	20	20
255	261	21	21
147	153	27	27
306	147	27	27
63	195	21	21
100	154	26	26
232	153	28	28
54	156	31	31
230	183	34	34
600	197	22	22
464	173	36	36
462	484	19	19
279	268	28	28
505	199	30	30
637	201	22	22
372	276	30	30
145	203	38	38
540	208	19	19
357	207	30	30
398	288	21	21
555	235	19	19
581	236	19	19
666	239	27	27
462	221	26	26
349	155	31	31
441	168	22	22
187	145	25	25
309	417	22	22
573	238	23	23
345	239	29	29
390	189	49	49
398	264	23	23
414	257	36	36
473	218	25	25
177	225	26	26
669	291	22	22
624	334	22	22
651	183	30	30
603	364	25	25
448	207	24	24
169	158	31	31
581	270	34	34
383	308	27	27
457	250	24	24
261	138	28	28
464	296	49	49
223	168	26	26
57	224	27	27
546	169	44	44
72	182	36	36
613	377	29	29
562	201	40	40
670	279	30	30
124	225	30	30
426	310	30	30
25	194	36	36
543	234	36	36
646	210	38	38
617	252	36	36
607	223	37	37
413	271	34	34
78	157	37	37
408	499	45	45
592	187	38	38
443	277	39	39
496	225	45	45
398	117	48	48
480	129	46	46
253	138	45	45
301	414	45	45
624	189	44	44
532	204	44	44
91	183	54	54
514	5	51	51
512	332	51	51
287	253	66	66
213	193	58	58
105	208	55	55
