175	155	26	26
431	168	20	20
531	160	23	23
627	168	18	18
680	167	19	19
294	85	19	19
618	174	20	20
483	543	25	25
335	91	26	26
223	96	22	22
206	177	21	21
267	95	24	24
360	175	30	30
376	94	27	27
253	99	19	19
351	100	22	22
547	467	18	18
411	106	23	23
373	111	21	21
607	134	26	26
677	183	21	21
511	111	21	21
407	186	19	19
488	177	29	29
511	138	25	25
261	116	20	20
626	190	24	24
136	121	28	28
168	120	23	23
228	188	21	21
543	121	22	22
270	143	30	30
369	194	19	19
640	147	26	26
123	149	24	24
502	129	19	19
424	195	33	33
513	255	25	25
422	147	30	30
632	156	22	22
78	158	25	25
612	212	20	20
684	216	18	18
588	301	21	21
531	243	23	23
621	309	18	18
178	251	19	19
321	0	21	21
345	511	22	22
165	168	20	20
467	120	27	27
453	228	21	21
219	129	24	24
301	236	21	21
564	178	30	30
612	226	35	35
333	241	22	22
434	241	25	25
336	192	20	20
349	132	33	33
662	240	32	32
630	264	21	21
310	257	19	19
519	207	25	25
394	214	21	21
84	174	30	30
352	497	24	24
498	189	35	35
207	111	22	22
156	128	38	38
230	138	30	30
292	243	24	24
459	141	37	37
597	251	25	25
100	138	34	34
533	448	30	30
405	234	29	29
511	225	33	33
36	159	34	34
198	165	29	29
585	159	38	38
264	393	36	36
144	194	38	38
500	124	28	28
303	207	35	35
414	213	31	31
564	246	30	30
54	144	42	42
613	266	29	29
348	240	30	30
585	492	31	31
215	164	35	35
294	97	39	39
192	146	32	32
602	276	42	42
464	303	32	32
531	138	40	40
263	102	39	39
546	214	39	39
322	117	40	40
427	172	48	48
131	116	46	46
436	252	48	48
520	239	48	48
372	214	54	54
333	489	54	54
517	168	63	63
207	126	58	58
372	383	62	62
331	117	64	64
