113	163	25	25
239	166	20	20
247	165	20	20
667	368	18	18
522	167	27	27
636	171	21	21
289	87	29	29
485	549	21	21
310	87	20	20
267	93	20	20
606	173	21	21
309	98	22	22
220	99	23	23
678	174	21	21
322	110	29	29
378	99	23	23
213	125	27	27
254	109	19	19
177	175	30	30
238	143	30	30
406	111	27	27
103	139	29	29
312	140	18	18
300	123	22	22
452	139	30	30
493	114	27	27
547	142	26	26
672	188	21	21
564	140	31	31
121	146	19	19
145	149	27	27
604	130	24	24
627	261	23	23
642	146	28	28
629	199	24	24
280	152	19	19
291	267	20	20
595	153	24	24
288	276	18	18
520	216	21	21
304	212	36	36
547	219	35	35
420	284	24	24
646	287	24	24
618	305	24	24
654	307	20	20
576	297	24	24
81	153	33	33
181	151	27	27
567	312	21	21
344	510	21	21
338	135	21	21
96	173	21	21
488	172	27	27
174	144	21	21
509	139	28	28
603	258	28	28
578	186	29	29
588	279	38	38
174	252	27	27
647	207	29	29
548	339	28	28
567	174	23	23
82	130	31	31
165	120	29	29
663	285	26	26
262	153	27	27
387	108	28	28
288	222	28	28
618	229	29	29
171	202	37	37
195	159	33	33
43	180	29	29
429	237	53	53
90	187	31	31
565	242	36	36
525	195	33	33
648	274	33	33
405	300	27	27
293	237	30	30
375	112	31	31
399	176	42	42
19	180	39	39
584	168	34	34
305	85	33	33
226	219	40	40
201	150	36	36
399	103	53	53
333	252	52	52
609	300	45	45
522	431	49	49
605	219	49	49
207	135	49	49
643	270	49	49
555	316	46	46
480	162	51	51
435	405	64	64
582	132	60	60
618	116	66	66
630	263	64	64
