401.25	192.75	24	24
330.75	195	24	24
277.5	197.25	27	27
311.25	196.5	23.25	23.25
510.75	198	24.75	24.75
347.25	202.5	18.75	18.75
574.5	201.75	27.75	27.75
379.5	210.75	24	24
654.75	216	24.75	24.75
259.5	215.25	24.75	24.75
360.75	217.5	26.25	26.25
482.25	230.25	26.25	26.25
523.5	221.25	22.5	22.5
674.25	261	24	24
381	261.75	30.75	30.75
225.75	492	21	21
511.5	344.25	21.75	21.75
666.75	231.75	26.25	26.25
159	241.5	36	36
642.75	256.5	24	24
429.75	195.75	31.5	31.5
223.5	199.5	27	27
605.25	207	30	30
426.75	240	39	39
375.75	234	31.5	31.5
18.75	285	30	30
285.75	286.5	24.75	24.75
675	247.5	30.75	30.75
329.25	224.25	30.75	30.75
398.25	279	35.25	35.25
164.25	284.25	30.75	30.75
511.5	207	38.25	38.25
405	223.5	39	39
362.25	274.5	45	45
271.5	268.5	58.5	58.5
