365.25	372	19.5	19.5
396.75	375	22.5	22.5
378	376.5	20.25	20.25
333.75	484.5	19.5	19.5
192.75	182.25	21	21
386.25	524.25	21	21
572.25	240	18	18
331.5	535.5	24	24
370.5	306.75	19.5	19.5
418.5	448.5	21.75	21.75
416.25	466.5	19.5	19.5
364.5	469.5	18.75	18.75
381	304.5	21	21
402.75	304.5	21	21
367.5	318	21	21
435.75	462	20.25	20.25
318	501	24	24
567.75	240.75	24.75	24.75
383.25	391.5	24	24
404.25	456	24.75	24.75
331.5	250.5	28.5	28.5
547.5	220.5	30.75	30.75
325.5	357	37.5	37.5
393	247.5	39	39
465	208.5	56.25	56.25
