134	163	19	19
243	69	22	22
477	78	30	30
475	93	24	24
674	105	26	26
365	213	19	19
201	380	19	19
207	227	23	23
279	384	23	23
132	148	24	24
81	390	22	22
168	390	30	30
531	246	19	19
642	404	21	21
653	409	19	19
525	263	21	21
42	310	20	20
177	427	21	21
296	444	24	24
176	288	57	57
528	15	24	24
288	488	23	23
667	118	21	21
23	138	19	19
34	138	21	21
87	255	30	30
15	266	21	21
535	281	27	27
184	417	21	21
212	132	28	28
96	273	33	33
336	422	27	27
665	315	22	22
667	171	27	27
1	441	30	30
15	298	25	25
60	299	31	31
658	353	24	24
486	93	28	28
357	91	31	31
382	105	37	37
668	402	28	28
668	412	29	29
50	175	51	51
217	339	37	37
477	462	43	43
666	528	32	32
662	335	39	39
412	128	39	39
570	148	42	42
216	361	48	48
115	195	48	48
3	471	51	51
407	191	60	60
275	338	54	54
561	383	52	52
201	296	44	44
349	74	49	49
472	216	51	51
469	495	57	57
45	240	54	54
91	293	63	63
531	245	62	62
