118	183	19	19
506	190	21	21
306	66	27	27
119	69	28	28
474	89	41	41
261	93	27	27
688	219	19	19
516	91	27	27
522	284	18	18
572	99	30	30
603	105	30	30
501	225	22	22
348	127	40	40
611	305	21	21
558	111	24	24
594	246	20	20
399	116	18	18
71	146	27	27
37	120	34	34
659	265	21	21
57	162	23	23
526	120	24	24
659	336	26	26
208	414	22	22
72	82	30	30
429	226	26	26
490	232	25	25
459	249	21	21
427	249	26	26
440	14	27	27
636	17	25	25
534	78	30	30
503	95	24	24
328	483	30	30
80	109	42	42
82	138	24	24
241	343	27	27
444	155	25	25
474	153	26	26
606	261	38	38
513	237	45	45
428	99	48	48
455	135	30	30
532	130	31	31
627	445	28	28
54	124	28	28
229	79	32	32
160	84	32	32
684	216	31	31
617	157	55	55
66	120	30	30
216	171	36	36
200	63	38	38
402	126	35	35
402	215	35	35
380	224	37	37
126	136	45	45
470	277	35	35
441	175	60	60
574	216	48	48
409	146	48	48
522	178	52	52
444	120	45	45
669	283	45	45
108	81	60	60
453	521	60	60
337	193	63	63
391	211	52	52
226	77	58	58
