196	335	19	19
476	69	24	24
337	73	21	21
538	189	21	21
505	195	19	19
33	369	30	30
344	106	18	18
231	378	24	24
539	223	19	19
354	417	18	18
3	267	19	19
577	278	20	20
196	325	21	21
193	78	29	29
39	33	26	26
129	161	28	28
371	58	23	23
520	320	34	34
124	498	20	20
243	396	20	20
15	405	22	22
555	195	24	24
39	83	25	25
273	388	31	31
88	452	49	49
324	141	27	27
432	152	27	27
605	502	26	26
78	191	49	49
156	193	38	38
521	210	42	42
618	291	36	36
546	141	40	40
243	399	39	39
498	73	51	51
424	181	57	57
471	136	54	54
189	310	54	54
527	225	55	55
396	504	56	56
217	381	64	64
