427	162	22	22
514	151	33	33
589	159	24	24
272	89	22	22
309	92	27	27
264	171	21	21
225	97	21	21
625	174	23	23
331	90	27	27
190	175	18	18
237	99	22	22
255	100	20	20
351	96	27	27
417	100	24	24
613	347	21	21
330	108	24	24
365	107	27	27
210	111	20	20
294	180	19	19
172	118	18	18
597	255	18	18
545	118	23	23
676	262	20	20
120	124	29	29
315	126	27	27
508	126	21	21
178	128	19	19
191	131	20	20
169	197	20	20
221	269	24	24
48	201	21	21
493	195	34	34
222	131	19	19
237	141	25	25
602	136	26	26
620	139	20	20
645	136	22	22
452	141	26	26
592	289	23	23
424	215	21	21
680	213	18	18
513	227	26	26
96	147	31	31
136	149	24	24
449	214	25	25
272	147	34	34
350	219	20	20
171	153	28	28
350	240	20	20
635	152	24	24
617	231	26	26
451	241	20	20
486	244	21	21
179	250	20	20
322	2	22	22
60	147	37	37
158	147	26	26
476	90	22	22
292	108	26	26
398	440	21	21
507	113	27	27
459	237	33	33
348	184	27	27
577	200	22	22
476	267	22	22
192	294	23	23
353	498	24	24
379	95	33	33
369	132	27	27
201	137	27	27
480	140	25	25
456	261	24	24
563	309	31	31
36	162	33	33
482	545	24	24
470	117	25	25
435	192	33	33
553	194	27	27
233	280	26	26
577	302	33	33
558	172	36	36
233	174	35	35
18	249	30	30
428	111	30	30
526	129	29	29
489	214	32	32
286	163	33	33
393	431	33	33
372	234	33	33
540	218	42	42
658	232	31	31
148	275	32	32
93	170	33	33
483	537	34	34
604	159	35	35
149	338	39	39
523	239	36	36
604	304	36	36
281	243	44	44
372	395	42	42
324	117	47	47
509	259	55	55
587	270	47	47
336	488	53	53
374	177	65	65
418	148	45	45
246	101	52	52
6	237	57	57
553	312	54	54
291	88	52	52
423	169	56	56
