251	165	21	21
270	41	23	23
63	167	29	29
518	55	18	18
252	183	21	21
315	180	32	32
260	119	21	21
288	123	18	18
402	119	22	22
315	124	22	22
354	119	25	25
347	194	24	24
672	377	19	19
124	196	32	32
135	134	22	22
432	135	20	20
462	140	22	22
541	407	21	21
348	136	23	23
441	143	26	26
164	225	18	18
36	147	18	18
65	145	23	23
378	146	21	21
142	238	18	18
477	150	21	21
54	149	22	22
236	117	26	26
40	169	25	25
335	120	23	23
221	140	25	25
362	145	22	22
363	132	24	24
108	225	24	24
464	150	22	22
268	160	26	26
447	162	24	24
381	120	30	30
381	209	30	30
284	117	29	29
213	170	31	31
221	187	30	30
83	218	31	31
156	200	34	34
36	201	55	55
91	199	39	39
30	147	34	34
282	152	37	37
226	171	39	39
525	270	37	37
101	223	39	39
87	149	53	53
455	377	42	42
543	386	53	53
531	295	50	50
627	412	59	59
26	168	52	52
172	175	59	59
