439	168	18	18
173	324	26	26
184	342	19	19
484	82	30	30
165	342	22	22
496	98	22	22
345	214	20	20
334	213	21	21
223	363	22	22
58	231	21	21
132	148	25	25
201	380	21	21
85	388	20	20
531	246	20	20
14	270	20	20
669	401	23	23
525	264	19	19
651	407	24	24
182	421	21	21
3	442	25	25
680	480	19	19
243	70	20	20
105	331	21	21
648	102	21	21
683	112	19	19
31	135	26	26
208	226	23	23
537	285	23	23
276	382	27	27
213	391	19	19
262	388	21	21
168	394	26	26
527	15	24	24
147	347	25	25
348	492	30	30
374	456	30	30
459	474	32	32
236	459	29	29
315	459	38	38
327	201	26	26
667	415	30	30
51	177	48	48
380	105	37	37
97	286	50	50
174	421	35	35
617	157	36	36
531	273	33	33
473	508	48	48
3	472	47	47
660	325	40	40
217	360	39	39
575	150	37	37
665	305	36	36
118	196	45	45
46	243	57	57
138	311	44	44
409	194	56	56
155	381	45	45
561	383	53	53
402	429	60	60
469	212	56	56
306	441	61	61
274	338	64	64
