684	337	18	18
310	191	24	24
367	192	25	25
228	238	20	20
639	238	21	21
198	432	19	19
601	285	19	19
621	254	19	19
607	256	19	19
570	256	27	27
611	293	23	23
624	261	24	24
657	292	27	27
660	261	20	20
668	270	20	20
529	15	22	22
339	187	28	28
531	208	28	28
533	224	20	20
606	224	24	24
207	227	24	24
551	269	32	32
207	205	30	30
565	213	28	28
259	385	25	25
398	212	36	36
549	370	29	29
537	291	37	37
485	319	49	49
12	344	42	42
169	246	52	52
261	206	45	45
562	341	51	51
631	228	46	46
249	232	49	49
203	203	54	54
384	203	60	60
