279	165	20	20
586	159	21	21
624	162	21	21
292	172	19	19
610	383	20	20
243	173	25	25
264	176	22	22
575	448	18	18
414	181	19	19
439	182	23	23
403	127	23	23
332	134	23	23
352	134	27	27
375	135	22	22
276	189	20	20
546	132	30	30
480	255	21	21
575	146	24	24
509	196	21	21
591	194	26	26
423	141	27	27
126	200	24	24
224	261	24	24
536	147	21	21
198	206	21	21
605	143	29	29
629	144	23	23
641	144	26	26
503	146	26	26
593	267	21	21
620	265	21	21
87	204	35	35
378	150	22	22
580	271	20	20
374	228	20	20
625	211	24	24
52	231	30	30
347	225	24	24
45	240	24	24
192	230	27	27
365	149	20	20
405	37	23	23
559	150	23	23
262	510	21	21
48	99	21	21
525	202	28	28
635	190	22	22
445	198	24	24
90	259	37	37
261	226	27	27
312	162	39	39
516	144	28	28
549	189	34	34
444	216	27	27
78	232	31	31
369	207	30	30
366	175	39	39
435	141	42	42
529	146	36	36
600	249	35	35
445	479	45	45
409	193	48	48
477	195	49	49
387	111	54	54
319	181	53	53
363	167	56	56
