579	168	18	18
313	91	21	21
323	491	21	21
588	173	19	19
339	92	19	19
546	178	25	25
339	504	21	21
250	99	20	20
185	100	21	21
81	185	19	19
596	186	20	20
330	516	21	21
543	106	20	20
123	66	19	19
246	109	18	18
439	101	30	30
9	191	24	24
126	109	25	25
311	193	24	24
513	190	19	19
230	118	21	21
514	111	22	22
50	79	19	19
166	198	31	31
437	85	22	22
575	375	19	19
507	198	21	21
200	119	21	21
448	535	21	21
327	541	19	19
336	552	18	18
126	202	30	30
291	135	21	21
41	133	22	22
566	219	25	25
13	222	21	21
203	132	28	28
515	395	18	18
257	138	21	21
17	273	18	18
177	141	24	24
116	405	20	20
297	226	30	30
528	148	26	26
426	279	24	24
432	403	21	21
452	237	19	19
0	147	20	20
246	237	26	26
457	150	21	21
366	289	18	18
574	153	19	19
219	285	34	34
463	246	20	20
24	156	18	18
279	157	19	19
501	162	27	27
238	158	21	21
303	304	18	18
639	300	18	18
306	249	20	20
509	252	21	21
267	301	19	19
51	304	27	27
183	243	30	30
258	310	19	19
104	309	22	22
189	443	21	21
518	315	21	21
232	467	24	24
194	453	20	20
196	324	24	24
432	486	18	18
474	289	22	22
232	435	42	42
276	284	34	34
283	307	24	24
485	163	21	21
17	170	23	23
267	468	24	24
468	94	20	20
78	186	26	26
392	482	21	21
450	195	22	22
270	109	24	24
470	351	38	38
37	219	24	24
156	218	24	24
51	230	24	24
162	281	30	30
99	247	29	29
242	258	19	19
451	164	39	39
320	141	39	39
78	150	33	33
213	402	24	24
262	450	23	23
217	144	30	30
369	69	26	26
205	466	27	27
462	211	33	33
225	179	27	27
289	246	28	28
579	198	24	24
26	132	26	26
218	201	30	30
641	268	37	37
343	532	28	28
354	416	27	27
562	331	33	33
187	357	48	48
245	103	30	30
283	388	32	32
21	230	33	33
333	92	30	30
617	345	37	37
538	106	31	31
2	372	42	42
256	375	45	45
593	282	34	34
261	303	33	33
417	324	38	38
189	206	38	38
147	211	34	34
73	360	39	39
381	388	34	34
486	271	43	43
554	354	37	37
49	176	40	40
207	383	39	39
43	145	42	42
409	264	42	42
418	455	41	41
510	438	47	47
82	459	61	61
514	160	45	45
238	96	44	44
12	125	45	45
413	379	46	46
3	190	53	53
249	121	55	55
492	116	66	66
