275	162	29	29
449	162	24	24
484	165	23	23
339	159	30	30
536	334	19	19
374	165	27	27
520	172	25	25
168	173	22	22
562	175	24	24
478	180	19	19
604	178	26	26
634	181	22	22
293	144	27	27
193	179	26	26
231	150	28	28
317	151	23	23
383	152	22	22
228	178	24	24
255	153	31	31
120	189	28	28
186	188	21	21
268	186	25	25
475	430	20	20
531	432	21	21
550	192	26	26
147	190	27	27
414	391	23	23
342	250	29	29
492	248	24	24
501	190	25	25
644	195	21	21
371	259	21	21
395	195	28	28
511	267	23	23
537	267	20	20
294	203	21	21
99	210	30	30
367	278	19	19
490	227	22	22
598	218	28	28
42	211	30	30
504	200	33	33
557	232	21	21
353	297	18	18
345	237	18	18
384	306	36	36
500	310	23	23
609	238	21	21
9	240	26	26
204	246	27	27
348	297	21	21
252	169	23	23
139	172	27	27
444	176	39	39
352	225	26	26
366	235	24	24
209	195	26	26
524	252	20	20
207	215	21	21
636	212	22	22
151	225	24	24
340	286	21	21
360	283	22	22
324	175	26	26
178	328	30	30
117	346	32	32
475	181	25	25
298	173	33	33
45	261	29	29
515	222	22	22
137	233	30	30
643	285	39	39
324	186	30	30
529	189	25	25
411	421	27	27
421	208	26	26
75	232	28	28
344	324	27	27
424	533	27	27
367	285	30	30
533	219	36	36
407	528	35	35
471	423	32	32
556	295	45	45
647	322	36	36
157	327	36	36
124	203	36	36
528	408	37	37
171	213	45	45
408	299	40	40
603	236	40	40
444	360	62	62
473	289	51	51
366	324	45	45
449	220	48	48
39	260	44	44
519	288	53	53
9	247	51	51
195	242	57	57
582	265	51	51
187	300	58	58
116	417	63	63
463	181	54	54
298	135	56	56
