288	165	22	22
301	165	20	20
337	158	30	30
480	163	27	27
529	330	23	23
569	170	24	24
289	40	20	20
308	337	21	21
533	173	24	24
527	342	21	21
462	178	27	27
599	177	28	28
162	177	30	30
191	177	39	39
493	347	23	23
300	144	24	24
493	177	21	21
120	349	21	21
256	151	29	29
549	183	24	24
316	150	24	24
462	348	33	33
386	150	27	27
304	180	25	25
231	151	29	29
363	357	21	21
447	157	25	25
405	186	28	28
578	186	28	28
238	374	20	20
116	189	25	25
145	192	21	21
279	195	21	21
123	199	33	33
316	193	21	21
501	202	21	21
472	198	21	21
633	198	24	24
24	201	34	34
55	204	28	28
312	269	20	20
414	213	30	30
645	284	29	29
143	222	18	18
480	291	23	23
357	217	32	32
368	285	21	21
655	302	18	18
512	221	21	21
8	234	26	26
262	289	39	39
504	237	21	21
368	294	18	18
392	236	29	29
184	320	21	21
414	322	21	21
370	251	31	31
30	259	19	19
91	297	19	19
450	528	21	21
477	306	39	39
514	187	29	29
104	234	33	33
507	252	21	21
279	260	23	23
61	384	21	21
391	415	24	24
226	177	32	32
350	395	24	24
491	267	36	36
525	429	24	24
547	203	30	30
555	297	24	24
482	215	32	32
602	222	24	24
189	306	22	22
294	241	27	27
304	298	33	33
207	156	36	36
396	526	30	30
24	249	26	26
60	246	33	33
95	193	28	28
348	230	28	28
591	236	36	36
366	314	44	44
399	350	33	33
78	197	36	36
189	239	36	36
75	262	38	38
135	217	32	32
413	258	36	36
297	352	32	32
349	363	36	36
181	204	38	38
166	229	37	37
279	157	46	46
441	216	50	50
529	227	46	46
350	352	52	52
188	243	51	51
251	140	58	58
194	288	63	63
83	327	60	60
