474	325	25	25
246	332	19	19
329	335	27	27
462	333	19	19
291	252	19	19
256	258	19	19
219	257	23	23
605	339	18	18
327	255	28	28
305	259	26	26
244	345	20	20
390	263	29	29
456	343	19	19
327	297	20	20
345	296	22	22
474	295	25	25
530	300	22	22
139	271	23	23
553	295	25	25
276	276	27	27
512	348	18	18
72	300	28	28
190	351	19	19
363	276	25	25
506	277	26	26
192	303	29	29
536	280	25	25
537	355	19	19
358	357	24	24
333	278	28	28
147	306	29	29
561	360	18	18
580	291	21	21
227	317	24	24
515	363	18	18
494	306	35	35
419	366	22	22
619	454	21	21
579	480	21	21
588	324	25	25
553	387	23	23
519	405	21	21
533	388	28	28
628	386	23	23
597	299	27	27
459	15	23	23
529	15	22	22
225	495	22	22
192	321	21	21
560	318	22	22
101	289	36	36
413	322	30	30
455	282	32	32
519	330	27	27
651	393	26	26
528	411	24	24
607	403	23	23
568	353	21	21
341	351	23	23
43	287	29	29
612	357	31	31
402	386	27	27
540	452	24	24
446	299	26	26
238	259	30	30
252	278	30	30
595	415	26	26
614	391	27	27
396	344	25	25
54	306	30	30
510	303	30	30
164	315	29	29
441	323	31	31
542	372	36	36
469	366	39	39
508	392	27	27
222	269	31	31
567	432	34	34
447	302	40	40
392	317	33	33
278	315	37	37
363	315	38	38
308	349	39	39
529	314	39	39
221	510	43	43
429	366	40	40
635	429	44	44
259	297	36	36
210	340	43	43
40	287	45	45
522	393	44	44
589	417	49	49
604	387	55	55
569	349	58	58
528	362	62	62
