42	173	20	20
520	183	19	19
301	69	21	21
181	189	27	27
505	74	21	21
636	346	18	18
513	193	22	22
272	123	21	21
265	143	27	27
479	207	23	23
286	213	20	20
429	403	19	19
333	284	19	19
542	294	18	18
366	321	19	19
403	192	30	30
426	203	21	21
465	217	27	27
315	542	21	21
624	262	21	21
453	69	26	26
375	219	33	33
253	231	24	24
224	231	26	26
343	212	24	24
309	201	34	34
606	243	31	31
261	215	33	33
438	173	32	32
216	207	35	35
341	216	31	31
346	226	39	39
40	171	33	33
489	222	34	34
310	264	35	35
384	206	41	41
417	246	39	39
174	377	37	37
355	299	36	36
519	288	43	43
37	165	45	45
399	296	51	51
446	385	63	63
