170	165	24	24
498	161	32	32
327	103	21	21
476	168	21	21
343	115	18	18
148	114	21	21
292	115	21	21
316	117	21	21
111	126	24	24
306	180	30	30
560	352	24	24
334	178	31	31
366	126	22	22
343	128	22	22
405	131	22	22
37	133	26	26
68	135	21	21
93	136	20	20
57	191	28	28
128	136	19	19
501	138	21	21
221	140	21	21
461	144	20	20
393	148	19	19
610	207	24	24
647	205	25	25
516	147	28	28
544	150	20	20
118	145	26	26
259	152	22	22
512	213	23	23
628	218	28	28
399	240	20	20
462	17	20	20
96	114	28	28
301	228	21	21
224	122	21	21
147	170	30	30
282	178	24	24
416	129	26	26
588	184	27	27
411	209	24	24
498	212	25	25
201	168	32	32
90	178	34	34
73	186	27	27
403	193	31	31
273	162	22	22
579	339	34	34
153	222	39	39
565	271	31	31
527	157	30	30
372	526	37	37
81	126	27	27
385	128	28	28
216	182	43	43
520	193	33	33
120	206	30	30
260	202	31	31
324	285	42	42
474	12	30	30
270	159	32	32
540	163	38	38
119	180	32	32
541	190	39	39
294	227	31	31
351	193	34	34
368	191	33	33
624	445	40	40
184	267	30	30
84	211	32	32
258	175	34	34
216	116	36	36
38	120	47	47
391	215	36	36
180	150	37	37
516	9	44	44
60	163	43	43
142	189	45	45
573	194	36	36
207	257	45	45
492	210	41	41
425	283	36	36
573	222	39	39
503	359	45	45
214	210	51	51
406	237	39	39
502	242	42	42
324	156	42	42
438	263	49	49
24	154	54	54
245	130	48	48
450	229	56	56
273	306	52	52
341	336	55	55
248	195	64	64
282	297	66	66
