268.5	79.5	21	21
23.25	241.5	21.75	21.75
154.5	150.75	19.5	19.5
242.25	153	27.75	27.75
273.75	362.25	19.5	19.5
345	360	20.25	20.25
292.5	510.75	20.25	20.25
355.5	513	21	21
297.75	548.25	20.25	20.25
573.75	549	21	21
305.25	444	21	21
318.75	441	21.75	21.75
337.5	486.75	22.5	22.5
382.5	201	33.75	33.75
327.75	207	22.5	22.5
111.75	232.5	22.5	22.5
294.75	252	21.75	21.75
301.5	261.75	21.75	21.75
309	381	22.5	22.5
323.25	536.25	25.5	25.5
144	436.5	28.5	28.5
24	441.75	30	30
169.5	215.25	31.5	31.5
350.25	369.75	25.5	25.5
663.75	522.75	32.25	32.25
201	251.25	35.25	35.25
293.25	252.75	28.5	28.5
635.25	534.75	30.75	30.75
391.5	307.5	48	48
338.25	356.25	36	36
324.75	352.5	60.75	60.75
