325.5	64.5	21	21
380.25	90	42	42
496.5	97.5	30	30
161.25	99	27	27
241.5	105.75	27.75	27.75
132.75	113.25	29.25	29.25
513.75	117.75	28.5	28.5
606	122.25	24.75	24.75
659.25	143.25	27	27
270	189.75	20.25	20.25
54.75	151.5	24	24
584.25	317.25	31.5	31.5
254.25	106.5	26.25	26.25
64.5	123.75	40.5	40.5
686.25	242.25	30	30
284.25	173.25	39.75	39.75
637.5	146.25	33	33
669.75	316.5	36	36
364.5	150	41.25	41.25
223.5	279	43.5	43.5
606.75	283.5	51.75	51.75
420	99.75	51.75	51.75
316.5	186	62.25	62.25
617.25	234	64.5	64.5
