324	165	22	22
636	165	21	21
378	141	22	22
528	170	26	26
233	178	24	24
455	145	23	23
392	149	22	22
548	156	25	25
506	159	23	23
170	189	27	27
187	189	27	27
128	287	19	19
111	222	24	24
561	471	22	22
251	198	22	22
588	237	23	23
576	199	34	34
600	239	19	19
570	240	27	27
386	244	19	19
549	209	24	24
583	163	27	27
324	113	22	22
613	167	26	26
536	186	24	24
645	192	21	21
213	192	28	28
162	211	28	28
506	177	25	25
262	181	39	39
450	196	24	24
4	305	29	29
285	166	36	36
321	192	27	27
496	195	30	30
206	229	30	30
447	276	42	42
523	199	37	37
597	226	34	34
89	83	39	39
178	196	48	48
501	146	48	48
323	264	57	57
493	182	53	53
416	156	51	51
