327	65.25	21.75	21.75
306	77.25	27	27
496.5	96	33.75	33.75
159	99.75	27	27
249	102.75	25.5	25.5
174.75	107.25	21	21
513	119.25	37.5	37.5
605.25	120.75	25.5	25.5
537.75	548.25	18.75	18.75
210	177	18	18
201.75	280.5	18	18
256.5	196.5	20.25	20.25
286.5	331.5	21.75	21.75
136.5	117.75	27.75	27.75
590.25	327.75	21	21
76.5	123	38.25	38.25
225.75	150.75	35.25	35.25
427.5	119.25	31.5	31.5
611.25	133.5	24.75	24.75
663	154.5	36	36
129.75	156	36.75	36.75
352.5	156	42	42
33.75	271.5	38.25	38.25
637.5	144.75	39.75	39.75
604.5	282	51	51
378	94.5	54	54
479.25	120	42.75	42.75
222	280.5	45.75	45.75
153.75	100.5	50.25	50.25
525.75	153	51	51
