420	141	33.75	33.75
150	151.5	22.5	22.5
396.75	156.75	19.5	19.5
567	165	24.75	24.75
99	184.5	19.5	19.5
446.25	233.25	19.5	19.5
657	250.5	25.5	25.5
471.75	252	19.5	19.5
609.75	314.25	19.5	19.5
606.75	324.75	20.25	20.25
267.75	141	27	27
96.75	159	29.25	29.25
137.25	165.75	32.25	32.25
411	261	24.75	24.75
321.75	300	25.5	25.5
513	155.25	25.5	25.5
371.25	158.25	30	30
586.5	328.5	27	27
432.75	225.75	35.25	35.25
462	225.75	36.75	36.75
475.5	262.5	37.5	37.5
298.5	412.5	41.25	41.25
144	144	40.5	40.5
369.75	130.5	48.75	48.75
438	243	45.75	45.75
619.5	295.5	48	48
511.5	180	52.5	52.5
147	198	48	48
405	240.75	52.5	52.5
291	238.5	62.25	62.25
