291	168	19	19
19	171	24	24
315	90	22	22
249	93	22	22
335	95	24	24
368	339	18	18
438	96	18	18
549	186	21	21
312	189	25	25
220	102	24	24
375	345	19	19
147	60	18	18
9	192	25	25
45	188	24	24
78	191	24	24
595	189	19	19
443	104	23	23
124	68	19	19
276	108	20	20
336	108	21	21
150	110	25	25
497	197	21	21
194	111	18	18
10	81	21	21
467	376	23	23
169	204	25	25
124	210	23	23
457	116	18	18
479	113	19	19
469	85	21	21
258	370	33	33
58	212	23	23
201	215	19	19
483	123	20	20
42	133	24	24
219	123	24	24
11	222	23	23
101	132	21	21
295	136	23	23
524	393	19	19
569	392	21	21
180	135	26	26
301	220	31	31
150	231	18	18
243	232	26	26
228	406	18	18
329	139	32	32
476	147	18	18
432	403	21	21
527	150	26	26
99	150	19	19
160	282	32	32
240	158	22	22
582	249	24	24
485	159	21	21
254	254	19	19
497	160	21	21
108	419	22	22
217	300	34	34
312	142	21	21
473	233	21	21
54	231	27	27
395	483	20	20
501	169	31	31
324	489	22	22
80	177	22	22
565	136	24	24
256	141	20	20
168	334	20	20
171	220	23	23
454	201	39	39
385	396	21	21
428	387	23	23
500	182	26	26
210	198	28	28
249	103	22	22
372	73	23	23
513	105	28	28
230	116	28	28
597	288	27	27
423	542	27	27
253	129	27	27
495	147	27	27
233	468	22	22
635	282	36	36
73	153	33	33
18	73	25	25
31	176	26	26
422	327	33	33
459	186	25	25
482	353	39	39
337	120	26	26
564	219	30	30
564	334	33	33
186	242	30	30
100	247	30	30
285	296	33	33
100	301	31	31
95	405	27	27
351	413	33	33
189	107	31	31
532	352	36	36
281	274	38	38
171	358	49	49
515	366	39	39
200	384	36	36
278	381	36	36
236	435	45	45
495	285	43	43
114	220	36	36
6	236	42	42
618	348	37	37
51	147	36	36
37	328	39	39
546	168	39	39
204	242	42	42
174	305	37	37
53	348	62	62
211	135	43	43
69	461	65	65
147	69	46	46
2	203	50	50
43	204	44	44
10	123	54	54
131	448	60	60
36	143	52	52
540	367	51	51
553	327	56	56
348	483	59	59
