349	189	28	28
315	193	24	24
432	195	28	28
515	196	25	25
272	201	25	25
387	196	27	27
210	209	21	21
650	210	23	23
490	212	24	24
182	225	25	25
208	234	19	19
160	238	28	28
453	244	28	28
684	256	18	18
417	241	33	33
510	261	18	18
405	245	23	23
578	242	29	29
162	264	21	21
391	266	27	27
441	16	23	23
600	207	30	30
372	208	27	27
339	228	26	26
16	365	22	22
264	216	24	24
87	364	26	26
510	217	30	30
499	241	31	31
567	204	33	33
260	222	37	37
621	271	31	31
662	267	37	37
226	469	39	39
603	243	42	42
12	283	39	39
252	229	60	60
356	229	60	60
