281	179	21	21
337	177	24	24
329	102	20	20
333	341	20	20
367	109	18	18
326	179	21	21
294	186	21	21
119	185	32	32
149	190	19	19
213	348	19	19
105	193	21	21
195	189	24	24
321	191	21	21
679	192	19	19
164	195	22	22
181	195	25	25
533	252	21	21
419	363	21	21
40	200	24	24
69	204	21	21
138	202	21	21
155	437	25	25
177	205	21	21
409	205	21	21
217	263	31	31
237	270	18	18
96	207	34	34
354	261	30	30
453	204	23	23
430	210	19	19
298	260	28	28
319	267	20	20
345	269	18	18
368	219	25	25
244	217	23	23
269	219	24	24
381	269	35	35
613	413	18	18
129	220	21	21
170	223	24	24
268	297	21	21
111	234	27	27
268	240	24	24
397	223	23	23
322	244	33	33
558	236	23	23
240	227	19	19
289	228	20	20
158	248	24	24
231	237	20	20
192	310	24	24
321	89	22	22
112	540	21	21
270	190	25	25
340	192	21	21
177	321	25	25
622	392	27	27
201	203	21	21
540	363	24	24
258	261	32	32
317	281	21	21
492	224	33	33
190	237	24	24
255	200	22	22
474	204	24	24
175	379	26	26
574	210	30	30
396	444	27	27
411	222	24	24
247	413	22	22
202	235	35	35
226	322	42	42
229	246	33	33
426	220	32	32
104	271	33	33
346	283	30	30
525	318	34	34
39	367	30	30
228	231	31	31
186	285	35	35
354	297	40	40
572	246	36	36
396	297	39	39
445	195	42	42
418	278	37	37
403	214	39	39
513	216	47	47
594	126	42	42
654	276	41	41
123	309	48	48
182	311	42	42
109	330	56	56
466	208	45	45
408	252	51	51
387	318	51	51
153	384	56	56
