197	330	21	21
447	163	19	19
236	159	22	22
156	13	19	19
547	178	24	24
390	342	18	18
83	183	20	20
423	333	30	30
376	347	18	18
222	271	18	18
177	190	24	24
345	511	21	21
99	270	24	24
125	67	18	18
159	285	26	26
13	194	30	30
81	198	18	18
258	360	37	37
468	372	21	21
366	287	21	21
496	196	21	21
12	83	19	19
349	533	20	20
222	287	27	27
440	85	21	21
465	85	21	21
312	90	18	18
125	204	26	26
306	207	19	19
340	93	21	21
439	98	18	18
0	208	19	19
187	210	22	22
14	210	21	21
434	552	19	19
221	97	20	20
157	306	18	18
251	99	19	19
314	305	20	20
60	214	24	24
210	219	19	19
514	395	21	21
305	313	18	18
567	216	26	26
441	104	25	25
507	103	23	23
184	108	21	21
337	110	20	20
196	233	25	25
312	228	21	21
336	402	18	18
370	402	18	18
408	327	20	20
465	234	22	22
270	111	24	24
223	404	19	19
432	400	22	22
454	117	19	19
336	132	21	21
328	120	21	21
261	248	20	20
174	138	25	25
248	141	23	23
102	130	20	20
454	129	18	18
247	129	20	20
486	132	24	24
525	148	24	24
566	144	24	24
461	151	18	18
492	147	28	28
15	153	21	21
81	156	24	24
273	157	24	24
218	144	25	25
315	324	21	21
486	466	24	24
165	339	23	23
39	183	25	25
327	540	19	19
323	486	19	19
213	106	27	27
464	115	22	22
170	214	22	22
341	504	20	20
156	220	22	22
290	137	21	21
418	390	21	21
243	228	32	32
252	390	24	24
594	289	26	26
311	183	27	27
5	278	25	25
467	207	39	39
285	285	36	36
189	126	36	36
243	249	24	24
339	387	24	24
451	171	36	36
229	120	30	30
24	341	32	32
620	350	32	32
7	402	35	35
51	304	33	33
252	162	33	33
247	99	29	29
496	173	36	36
477	351	41	41
71	357	40	40
288	133	28	28
277	382	33	33
553	157	31	31
0	83	30	30
181	105	31	31
108	480	44	44
9	373	34	34
447	197	30	30
44	144	37	37
72	387	31	31
317	143	38	38
484	272	42	42
3	232	43	43
631	271	36	36
551	344	42	42
224	462	42	42
305	226	35	35
624	160	36	36
210	198	51	51
170	383	40	40
101	312	54	54
76	456	48	48
183	349	44	44
509	367	42	42
147	69	48	48
393	323	42	42
402	503	54	54
226	437	52	52
503	439	54	54
411	378	51	51
455	105	51	51
103	96	56	56
33	112	60	60
248	145	51	51
6	120	64	64
