576	168	26.25	26.25
522	171.75	23.25	23.25
151.5	150	24	24
164.25	180	22.5	22.5
137.25	186.75	20.25	20.25
642	193.5	21	21
631.5	199.5	19.5	19.5
297.75	285	21	21
624	312.75	23.25	23.25
602.25	322.5	21	21
292.5	147	22.5	22.5
616.5	327	21.75	21.75
283.5	123	24.75	24.75
171.75	371.25	24.75	24.75
192	238.5	22.5	22.5
189	213	28.5	28.5
259.5	289.5	25.5	25.5
647.25	188.25	29.25	29.25
596.25	317.25	30.75	30.75
405	261	31.5	31.5
513	287.25	36.75	36.75
441.75	187.5	42.75	42.75
368.25	132.75	48.75	48.75
417.75	142.5	49.5	49.5
636.75	283.5	39.75	39.75
327	288.75	44.25	44.25
510	178.5	56.25	56.25
345	269.25	63.75	63.75
289.5	243	62.25	62.25
