340	3	23	23
192	331	25	25
446	169	20	20
234	345	19	19
524	64	20	20
81	70	25	25
327	74	21	21
552	89	23	23
232	378	23	23
477	379	19	19
277	385	27	27
498	109	18	18
658	104	26	26
643	228	19	19
468	234	21	21
272	238	18	18
353	418	21	21
130	154	26	26
432	161	21	21
392	299	22	22
327	263	18	18
515	315	48	48
36	474	30	30
29	482	22	22
28	43	21	21
651	229	24	24
315	61	24	24
117	485	21	21
81	135	24	24
324	198	22	22
198	255	25	25
363	207	21	21
612	327	27	27
609	528	21	21
90	227	20	20
413	200	24	24
355	379	22	22
610	216	22	22
479	150	22	22
291	279	24	24
244	297	24	24
326	53	27	27
124	474	29	29
523	127	30	30
356	270	33	33
21	38	27	27
245	386	28	28
496	490	36	36
519	190	36	36
39	173	34	34
222	215	34	34
580	204	43	43
235	138	40	40
548	142	40	40
538	194	41	41
518	73	43	43
482	226	48	48
180	156	45	45
257	60	49	49
429	180	48	48
72	123	51	51
526	231	62	62
438	295	53	53
239	390	49	49
77	195	49	49
192	212	46	46
471	120	57	57
310	319	54	54
150	198	58	58
564	272	62	62
507	69	60	60
197	319	65	65
