352	165	18	18
391	162	30	30
442	172	25	25
246	176	22	22
98	357	20	20
333	179	30	30
204	186	24	24
465	181	26	26
162	140	24	24
326	141	21	21
417	186	21	21
305	141	20	20
86	144	25	25
277	148	21	21
436	188	24	24
58	153	32	32
405	192	21	21
164	192	29	29
306	159	21	21
256	228	20	20
279	223	19	19
167	232	26	26
575	224	30	30
204	239	21	21
621	321	25	25
258	245	27	27
279	243	24	24
593	252	27	27
43	148	22	22
81	231	30	30
285	192	27	27
526	250	20	20
380	261	22	22
492	193	30	30
134	188	25	25
453	69	27	27
30	158	23	23
265	219	26	26
548	229	36	36
228	254	36	36
123	159	38	38
88	159	28	28
54	195	35	35
175	207	40	40
368	177	31	31
487	173	37	37
233	191	31	31
352	195	33	33
486	288	30	30
339	255	33	33
44	170	30	30
141	218	42	42
418	245	36	36
468	267	30	30
660	357	36	36
225	208	39	39
151	152	44	44
414	283	43	43
519	288	42	42
231	147	45	45
240	179	55	55
480	56	55	55
195	168	60	60
145	186	56	56
165	243	64	64
