538	180	22	22
225	60	24	24
534	192	22	22
208	413	21	21
107	81	42	42
247	84	19	19
592	131	21	21
366	138	30	30
241	93	18	18
46	90	34	34
477	86	32	32
531	143	19	19
564	97	27	27
597	104	33	33
59	168	19	19
402	261	20	20
459	271	21	21
472	277	19	19
675	307	21	21
574	312	21	21
666	295	21	21
594	316	23	23
191	55	24	24
532	89	26	26
641	271	27	27
320	125	30	30
420	218	22	22
501	219	22	22
434	101	34	34
457	294	21	21
442	16	24	24
167	59	28	28
668	193	37	37
292	73	36	36
144	111	29	29
369	153	24	24
654	295	22	22
618	156	45	45
384	200	30	30
126	112	27	27
407	110	39	39
24	126	34	34
674	159	31	31
358	162	30	30
273	56	36	36
411	234	31	31
472	236	33	33
660	244	33	33
55	138	33	33
181	73	53	53
150	73	41	41
616	214	50	50
450	139	36	36
103	151	35	35
454	526	44	44
675	230	37	37
345	116	42	42
447	120	39	39
116	132	48	48
66	102	54	54
581	127	52	52
447	153	58	58
256	178	55	55
248	87	44	44
670	274	45	45
474	117	49	49
217	124	51	51
550	104	57	57
640	168	52	52
366	222	58	58
583	255	61	61
373	166	60	60
570	216	62	62
498	149	64	64
545	165	62	62
